call_setup_duration_sec,transaction_duration_sec,hour,day_of_week,is_weekend,is_night,duration_very_short,duration_very_long,slow_setup,end_event_is_disconnect,end_event_is_clear,cause_radio_failure,cause_network_error,is_disconnect
-0.38658075898711913,0.37025064131915236,1.067120957649402,1.019870411687615,1.632028206880301,-0.5059593020143816,-0.9330896905744758,-0.15418103258261337,-0.09407208683835971,-0.6720754371783179,-0.45714675606571886,-0.45714675606571886,-0.022721405353294144,0
1.5734527993079541,-0.2574238197944248,-1.435800313842297,1.5203791120802708,1.632028206880301,1.97644355191947,1.071708336402613,-0.15418103258261337,-0.09407208683835971,-0.6720754371783179,-0.45714675606571886,-0.45714675606571886,-0.022721405353294144,0
-0.8765891485608874,0.36911137894979784,0.7333981214505088,0.5193617112949591,-0.6127345077641443,-0.5059593020143816,-0.9330896905744758,-0.15418103258261337,-0.09407208683835971,-0.6720754371783179,-0.45714675606571886,-0.45714675606571886,-0.022721405353294144,0
-0.3928629178278078,0.1670679937162713,0.3996752852516156,-1.4826730902756642,-0.6127345077641443,-0.5059593020143816,-0.9330896905744758,-0.15418103258261337,-0.09407208683835971,-0.6720754371783179,2.1874813432040217,2.1874813432040217,-0.022721405353294144,1
-0.363546176571258,-0.25817990532818635,1.067120957649402,1.5203791120802708,1.632028206880301,-0.5059593020143816,1.071708336402613,-0.15418103258261337,-0.09407208683835971,1.4879282066883157,-0.45714675606571886,-0.45714675606571886,-0.022721405353294144,1
-0.4096153414029794,-0.22998034420992874,-0.601493223345064,0.018853010902303263,-0.6127345077641443,-0.5059593020143816,-0.9330896905744758,-0.15418103258261337,-0.09407208683835971,-0.6720754371783179,2.1874813432040217,2.1874813432040217,-0.022721405353294144,1
-0.3761104942526362,-0.2594090765105983,0.06595244905272236,-0.48165568949035253,-0.6127345077641443,-0.5059593020143816,1.071708336402613,-0.15418103258261337,-0.09407208683835971,1.4879282066883157,-0.45714675606571886,-0.45714675606571886,-0.022721405353294144,1
-0.363546176571258,0.35332699774712895,1.567705211947742,1.019870411687615,1.632028206880301,-0.5059593020143816,-0.9330896905744758,-0.15418103258261337,-0.09407208683835971,-0.6720754371783179,-0.45714675606571886,-0.45714675606571886,-0.022721405353294144,0
-0.43474397676573673,-0.25674812626342486,-0.601493223345064,0.5193617112949591,-0.6127345077641443,-0.5059593020143816,1.071708336402613,-0.15418103258261337,-0.09407208683835971,-0.6720754371783179,2.1874813432040217,2.1874813432040217,-0.022721405353294144,1
1.542042005104508,-0.25576363728256474,-1.2689388957428505,1.019870411687615,1.632028206880301,1.97644355191947,1.071708336402613,-0.15418103258261337,-0.09407208683835971,-0.6720754371783179,-0.45714675606571886,-0.45714675606571886,-0.022721405353294144,0
-0.39076886488091156,-0.2515431823587654,1.567705211947742,-0.9821643898830084,-0.6127345077641443,-0.5059593020143816,-0.9330896905744758,-0.15418103258261337,-0.09407208683835971,-0.6720754371783179,2.1874813432040217,2.1874813432040217,-0.022721405353294144,1
-0.38239265309332576,-0.2658722429133095,1.4008437938482952,-0.48165568949035253,-0.6127345077641443,-0.5059593020143816,1.071708336402613,-0.15418103258261337,-0.09407208683835971,1.4879282066883157,-0.45714675606571886,-0.45714675606571886,-0.022721405353294144,1
-0.38658075898711913,-0.23368614005062763,-1.435800313842297,-0.9821643898830084,-0.6127345077641443,1.97644355191947,-0.9330896905744758,-0.15418103258261337,-0.09407208683835971,-0.6720754371783179,-0.45714675606571886,-0.45714675606571886,-0.022721405353294144,0
1.6216160170865737,-0.26527017944091374,-1.2689388957428505,-0.48165568949035253,-0.6127345077641443,1.97644355191947,1.071708336402613,-0.15418103258261337,-0.09407208683835971,1.4879282066883157,-0.45714675606571886,-0.45714675606571886,-0.022721405353294144,1
-0.32375917058022524,-0.2593948012951547,-0.7683546414445107,1.019870411687615,1.632028206880301,-0.5059593020143816,1.071708336402613,-0.15418103258261337,-0.09407208683835971,-0.6720754371783179,2.1874813432040217,2.1874813432040217,-0.022721405353294144,1
-0.3656402295181542,-0.2571796384776253,-0.9352160595439573,-0.9821643898830084,-0.6127345077641443,-0.5059593020143816,1.071708336402613,-0.15418103258261337,-0.09407208683835971,1.4879282066883157,-0.45714675606571886,-0.45714675606571886,-0.022721405353294144,1
2.061367135934827,0.40000620092076894,0.23281386715216898,-0.9821643898830084,-0.6127345077641443,-0.5059593020143816,-0.9330896905744758,-0.15418103258261337,-0.09407208683835971,-0.6720754371783179,-0.45714675606571886,-0.45714675606571886,-0.022721405353294144,0
-0.4117093943498756,-0.22520766384659838,-0.43463180524561745,-0.48165568949035253,-0.6127345077641443,-0.5059593020143816,-0.9330896905744758,-0.15418103258261337,-0.09407208683835971,1.4879282066883157,-0.45714675606571886,-0.45714675606571886,-0.022721405353294144,1
-0.394956970774704,0.3685806915546203,-0.26777038714617085,0.018853010902303263,-0.6127345077641443,-0.5059593020143816,-0.9330896905744758,-0.15418103258261337,-0.09407208683835971,-0.6720754371783179,-0.45714675606571886,-0.45714675606571886,-0.022721405353294144,0
-0.39914507666849736,-0.25785282758486316,-0.601493223345064,1.019870411687615,1.632028206880301,-0.5059593020143816,1.071708336402613,-0.15418103258261337,-0.09407208683835971,-0.6720754371783179,-0.45714675606571886,-0.45714675606571886,-0.022721405353294144,0
1.5546063227858873,-0.25832165571311816,-1.6026617319417438,1.019870411687615,1.632028206880301,1.97644355191947,1.071708336402613,-0.15418103258261337,-0.09407208683835971,-0.6720754371783179,-0.45714675606571886,-0.45714675606571886,-0.022721405353294144,0
-0.38658075898711913,-0.25976871176282806,-0.26777038714617085,-0.9821643898830084,-0.6127345077641443,-0.5059593020143816,1.071708336402613,-0.15418103258261337,-0.09407208683835971,-0.6720754371783179,2.1874813432040217,2.1874813432040217,-0.022721405353294144,1
-0.394956970774704,0.3781876611058274,0.3996752852516156,0.018853010902303263,-0.6127345077641443,-0.5059593020143816,-0.9330896905744758,-0.15418103258261337,-0.09407208683835971,-0.6720754371783179,-0.45714675606571886,-0.45714675606571886,-0.022721405353294144,0
-0.3719223883588438,0.36094370173463836,-0.43463180524561745,0.5193617112949591,-0.6127345077641443,-0.5059593020143816,-0.9330896905744758,-0.15418103258261337,-0.09407208683835971,-0.6720754371783179,-0.45714675606571886,-0.45714675606571886,-0.022721405353294144,0
-0.39705102372160117,-0.25923451817438375,0.3996752852516156,1.019870411687615,1.632028206880301,-0.5059593020143816,1.071708336402613,-0.15418103258261337,-0.09407208683835971,1.4879282066883157,-0.45714675606571886,-0.45714675606571886,-0.022721405353294144,1
1.6006754876176077,-0.2605475875528243,0.23281386715216898,-0.9821643898830084,-0.6127345077641443,-0.5059593020143816,1.071708336402613,-0.15418103258261337,-0.09407208683835971,-0.6720754371783179,-0.45714675606571886,-0.45714675606571886,-0.022721405353294144,0
-0.8724010426670941,-0.2647212097522733,-0.601493223345064,-0.48165568949035253,-0.6127345077641443,-0.5059593020143816,1.071708336402613,-0.15418103258261337,-0.09407208683835971,-0.6720754371783179,-0.45714675606571886,-0.45714675606571886,-0.022721405353294144,1
1.5964873817238152,-0.26291777420122425,-1.102077477643404,-0.48165568949035253,-0.6127345077641443,1.97644355191947,1.071708336402613,-0.15418103258261337,-0.09407208683835971,-0.6720754371783179,-0.45714675606571886,-0.45714675606571886,-0.022721405353294144,1
-0.4661547709691837,-0.2593124057533834,1.4008437938482952,1.5203791120802708,1.632028206880301,-0.5059593020143816,1.071708336402613,-0.15418103258261337,-0.09407208683835971,-0.6720754371783179,2.1874813432040217,2.1874813432040217,-0.022721405353294144,1
-0.4200856061374623,-0.2246053499318264,1.4008437938482952,0.5193617112949591,-0.6127345077641443,-0.5059593020143816,-0.9330896905744758,-0.15418103258261337,-0.09407208683835971,-0.6720754371783179,-0.45714675606571886,-0.45714675606571886,-0.022721405353294144,0
-0.4221796590843585,0.39834276265801827,-0.10090896904672424,0.5193617112949591,-0.6127345077641443,-0.5059593020143816,-0.9330896905744758,-0.15418103258261337,-0.09407208683835971,-0.6720754371783179,-0.45714675606571886,-0.45714675606571886,-0.022721405353294144,0
-0.41799155319056513,-0.2643280152216322,1.067120957649402,0.5193617112949591,-0.6127345077641443,-0.5059593020143816,1.071708336402613,-0.15418103258261337,-0.09407208683835971,-0.6720754371783179,-0.45714675606571886,-0.45714675606571886,-0.022721405353294144,1
