rxqual_value,rxlev_dbm,km_value,hour,day_of_week,is_weekend,has_hdlc_retrans,com_dte_dce_ok,voisinage_ok,label,is_gsmr_issue
-0.289108578280604,-0.04898404229278172,0.02565086156710296,-1.1437476302498024,0.9609902241501592,1.5317159809030674,0.04381079543383272,-4.3974608966609745,-1.8673794518500995,1,0
-0.289108578280604,-0.8322618867158186,0.6524031567284309,-0.9455064803913419,-0.5177952567071772,-0.6528625492373731,0.04381079543383272,0.22740395503216593,-1.8673794518500995,1,1
1.026052013113516,0.4732011873225762,-0.9775679841859055,-1.3419887801082628,-0.5177952567071772,-0.6528625492373731,0.04381079543383272,0.22740395503216593,-1.8673794518500995,1,1
1.026052013113516,0.4732011873225762,-0.9775679841859055,0.2439404187594211,-0.02486676308806507,-0.6528625492373731,0.04381079543383272,0.22740395503216593,-1.8673794518500995,1,1
1.026052013113516,-1.8244138229849987,1.2858621006532684,-0.1525418809574999,0.9609902241501592,1.5317159809030674,0.04381079543383272,-4.3974608966609745,-1.8673794518500995,1,1
-1.275479021826194,-0.8844804096773544,1.2858621006532684,-0.5490241806744209,-1.0107237503262894,-0.6528625492373731,0.04381079543383272,0.22740395503216593,-1.8673794518500995,1,1
1.026052013113516,0.264327095476433,-0.958549844477953,0.4421815686178816,-0.5177952567071772,-0.6528625492373731,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,1
-0.617898726129134,-0.36229518006199646,1.7852359739419361,-0.9455064803913419,-0.5177952567071772,-0.6528625492373731,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,0
1.026052013113516,-0.15342108821585332,2.152121597728603,0.2439404187594211,0.9609902241501592,1.5317159809030674,0.04381079543383272,0.22740395503216593,-1.8673794518500995,1,1
1.026052013113516,-0.2056396111773891,0.9655238129276277,1.036905018193263,-1.5036522439454014,-0.6528625492373731,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,1
1.026052013113516,0.264327095476433,-0.958549844477953,0.4421815686178816,-1.5036522439454014,-0.6528625492373731,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,1
1.026052013113516,-0.4145137030235323,0.6524031567284309,0.6404227184763421,-1.0107237503262894,-0.6528625492373731,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,0
0.6972618652649859,-1.3022285933696407,-0.6617167638472798,0.4421815686178816,-0.5177952567071772,-0.6528625492373731,0.04381079543383272,0.22740395503216593,-1.8673794518500995,1,0
1.026052013113516,-0.3100766571004607,1.7644932674090807,1.4333873179101841,-0.5177952567071772,-0.6528625492373731,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,0
-0.9466888739776639,-0.10120256525431752,1.2291749503902691,0.6404227184763421,-0.02486676308806507,-0.6528625492373731,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,0
-1.275479021826194,0.31654561843796886,0.4625570920870797,0.8386638683348027,0.46806173053104705,-0.6528625492373731,0.04381079543383272,-4.3974608966609745,0.5355098017220087,1,0
0.6972618652649859,-0.7800433637542828,0.9655238129276277,0.6404227184763421,0.9609902241501592,1.5317159809030674,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,1
0.36847171741645596,-0.04898404229278172,1.7644932674090807,0.8386638683348027,0.9609902241501592,1.5317159809030674,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,0
-1.275479021826194,0.7342938021302552,1.525688666794109,-1.1437476302498024,0.9609902241501592,1.5317159809030674,0.04381079543383272,-4.3974608966609745,0.5355098017220087,1,0
-1.275479021826194,0.7342938021302552,1.0081429689985981,-1.1437476302498024,0.9609902241501592,1.5317159809030674,0.04381079543383272,-4.3974608966609745,0.5355098017220087,1,0
-1.275479021826194,0.15989004955336145,0.19053861188139257,-1.5402299299667235,1.4539187177692714,1.5317159809030674,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,0
-1.275479021826194,0.4732011873225762,-0.958549844477953,-0.7472653305328814,-1.5036522439454014,-0.6528625492373731,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,0
-1.275479021826194,0.7342938021302552,0.38348250952303137,-0.7472653305328814,-1.0107237503262894,-0.6528625492373731,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,0
-1.275479021826194,0.7342938021302552,-0.9839552687225815,-1.3419887801082628,-1.0107237503262894,-0.6528625492373731,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,0
-0.289108578280604,0.10767152659182566,0.0986255873986256,-0.7472653305328814,-0.5177952567071772,-0.6528625492373731,0.04381079543383272,-4.3974608966609745,0.5355098017220087,1,0
-0.289108578280604,-0.4667322259850681,0.11757985426121147,-1.1437476302498024,-0.02486676308806507,-0.6528625492373731,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,0
-0.617898726129134,-0.15342108821585332,-0.4492597119460958,0.04569926890096061,-0.02486676308806507,-0.6528625492373731,0.04381079543383272,0.22740395503216593,-1.8673794518500995,1,0
-0.617898726129134,0.10767152659182566,0.044621096641030575,-1.3419887801082628,0.46806173053104705,-0.6528625492373731,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,0
0.36847171741645596,-0.7800433637542828,1.0289814847995031,1.4333873179101841,0.9609902241501592,1.5317159809030674,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,0
-0.289108578280604,-0.2056396111773891,0.2730942645179293,-0.7472653305328814,1.4539187177692714,1.5317159809030674,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,0
-1.275479021826194,0.5776382332456478,-0.343645962132159,-0.5490241806744209,-1.5036522439454014,-0.6528625492373731,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,0
-1.275479021826194,0.7342938021302552,0.7125873452752598,-1.5402299299667235,-1.5036522439454014,-0.6528625492373731,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,0
-1.275479021826194,0.7342938021302552,0.9238627495371589,-0.9455064803913419,-1.5036522439454014,-0.6528625492373731,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,1
-1.275479021826194,0.0032344806687540713,-0.6484791166450188,-1.1437476302498024,-1.5036522439454014,-0.6528625492373731,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,0
-1.275479021826194,-0.3100766571004607,1.7852359739419361,-0.9455064803913419,-0.5177952567071772,-0.6528625492373731,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,0
-1.275479021826194,0.786512325091791,-0.010341486797066111,0.6404227184763421,-0.5177952567071772,-0.6528625492373731,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,0
-1.275479021826194,-0.10120256525431752,1.3786374085484867,1.4333873179101841,0.46806173053104705,-0.6528625492373731,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,0
-0.617898726129134,-0.36229518006199646,1.9085265337111237,0.6404227184763421,0.9609902241501592,1.5317159809030674,0.04381079543383272,-4.3974608966609745,-1.8673794518500995,1,0
-1.275479021826194,0.7342938021302552,0.7125873452752598,-1.3419887801082628,0.9609902241501592,1.5317159809030674,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,0
-1.275479021826194,0.7342938021302552,1.0081429689985981,-0.3507830308159604,0.9609902241501592,1.5317159809030674,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,0
-1.275479021826194,0.525419710284112,0.19053861188139257,-0.9455064803913419,1.4539187177692714,1.5317159809030674,0.04381079543383272,0.22740395503216593,-1.8673794518500995,1,0
-0.289108578280604,-0.3100766571004607,0.2303792991789089,1.4333873179101841,-1.5036522439454014,-0.6528625492373731,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,0
-1.275479021826194,0.7342938021302552,-0.7313381652970476,-1.3419887801082628,-1.5036522439454014,-0.6528625492373731,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,0
-0.617898726129134,0.7342938021302552,0.3167673225374511,-1.1437476302498024,-1.0107237503262894,-0.6528625492373731,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,0
-0.617898726129134,-0.3100766571004607,-0.047307896053078155,-0.7472653305328814,-1.0107237503262894,-0.6528625492373731,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,1
-0.617898726129134,0.7342938021302552,1.9304828243059473,-1.1437476302498024,-0.5177952567071772,-0.6528625492373731,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,0
-1.275479021826194,0.6298567562071836,1.9085265337111237,-1.1437476302498024,-0.5177952567071772,-0.6528625492373731,-22.825424421026653,0.22740395503216593,0.5355098017220087,1,0
-1.275479021826194,0.7342938021302552,-0.8360896316985332,-0.7472653305328814,-0.5177952567071772,-0.6528625492373731,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,0
-1.275479021826194,-0.2578581341389249,-0.1379594318398516,0.6404227184763421,-0.5177952567071772,-0.6528625492373731,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,0
-1.275479021826194,0.7342938021302552,0.9238627495371589,-1.1437476302498024,-0.02486676308806507,-0.6528625492373731,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,0
0.039681569567926,0.264327095476433,0.5467095658577855,-0.7472653305328814,-0.02486676308806507,-0.6528625492373731,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,0
0.6972618652649859,-0.7800433637542828,0.9655238129276277,1.4333873179101841,0.9609902241501592,1.5317159809030674,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,1
1.026052013113516,-1.1977915474465692,0.44079242002835634,-1.1437476302498024,0.9609902241501592,1.5317159809030674,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,1
-1.275479021826194,0.0032344806687540713,-0.5544742564764905,0.8386638683348027,0.9609902241501592,1.5317159809030674,0.04381079543383272,0.22740395503216593,-1.8673794518500995,1,0
-1.275479021826194,-0.4667322259850681,1.1904041332526463,0.6404227184763421,0.9609902241501592,1.5317159809030674,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,0
0.039681569567926,-0.2578581341389249,0.324240445445362,1.2351461680517237,1.4539187177692714,1.5317159809030674,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,0
-1.275479021826194,0.7342938021302552,0.38348250952303137,-0.7472653305328814,-1.5036522439454014,-0.6528625492373731,0.04381079543383272,0.22740395503216593,0.5355098017220087,1,0
